geneID;pegID;gFam
CS_08299;0004.peg.8299;gfam_9178
CT04_09664;1001.peg.9664;gfam_9178
CBS495_04883;1002.peg.4883;gfam_9178
CBS130_05611;1003.peg.5611;gfam_9178
CGGC5_9626;0002.peg.9591;gfam_9178
Cob_07096;0003.peg.7092;gfam_9178
CBS127_08803;1004.peg.8803;gfam_9178
CBS168_04428;1005.peg.4428;gfam_9178
Cob_07090;0003.peg.7086;gfam_9179
GLRG_08592T0;0001.peg.8592;gfam_9182
CS_06864;0004.peg.6864;gfam_9182
CT04_02888;1001.peg.2888;gfam_9182
CBS495_12503;1002.peg.12503;gfam_9182
CBS130_12516;1003.peg.12516;gfam_9182
CBS127_08761;1004.peg.8761;gfam_9182
CBS168_04470;1005.peg.4470;gfam_9182
Cob_07220;0003.peg.7216;gfam_9182
Cob_07233;0003.peg.7229;gfam_9183
Cob_03913;0003.peg.3911;gfam_9186
CH063_06695T0;0005.peg.6695;gfam_9199
GLRG_08900T0;0001.peg.8900;gfam_9200
CS_07525;0004.peg.7525;gfam_9200
CH063_12556T0;0005.peg.12556;gfam_9200
CT04_11142;1001.peg.11142;gfam_9200
CBS495_11214;1002.peg.11214;gfam_9200
CBS130_01880;1003.peg.1880;gfam_9200
CBS127_08859;1004.peg.8859;gfam_9200
CBS168_06038;1005.peg.6038;gfam_9200
Cob_02519;0003.peg.2517;gfam_9200
GLRG_08913T0;0001.peg.8913;gfam_9201
CGGC5_7479;0002.peg.7453;gfam_9201
Cob_02504;0003.peg.2502;gfam_9201
CH063_06088T0;0005.peg.6088;gfam_9201
CT04_06651;1001.peg.6651;gfam_9201
CBS495_10598;1002.peg.10598;gfam_9201
CBS130_01896;1003.peg.1896;gfam_9201
CBS127_08843;1004.peg.8843;gfam_9201
CBS168_06054;1005.peg.6054;gfam_9201
GLRG_08941T0;0001.peg.8941;gfam_9202
Cob_02469;0003.peg.2467;gfam_9202
CS_07162;0004.peg.7162;gfam_9202
CT04_11180;1001.peg.11180;gfam_9202
CBS495_09201;1002.peg.9201;gfam_9202
CBS130_01940;1003.peg.1940;gfam_9202
CBS127_00023;1004.peg.23;gfam_9202
CBS168_05008;1005.peg.5008;gfam_9202
CGGC5_243;0002.peg.243;gfam_9202
GLRG_08964T0;0001.peg.8964;gfam_9204
CGGC5_11862;0002.peg.11819;gfam_9204
CH063_00254T0;0005.peg.254;gfam_9204
CT04_11177;1001.peg.11177;gfam_9204
CBS495_04561;1002.peg.4561;gfam_9204
CBS130_01968;1003.peg.1968;gfam_9204
CBS127_00045;1004.peg.45;gfam_9204
CBS168_10958;1005.peg.10958;gfam_9204
CGGC5_652;0002.peg.651;gfam_9205
CT04_11512;1001.peg.11512;gfam_9205
CBS495_12445;1002.peg.12445;gfam_9205
CBS130_12714;1003.peg.12714;gfam_9205
CBS127_12883;1004.peg.12883;gfam_9205
CBS168_07693;1005.peg.7693;gfam_9205
CGGC5_9459;0002.peg.9425;gfam_9205
Cob_11547;0003.peg.11542;gfam_9205
CS_10306;0004.peg.10306;gfam_9206
CGGC5_9352;0002.peg.9318;gfam_9206
Cob_07054;0003.peg.7050;gfam_9206
CH063_13093T0;0005.peg.13093;gfam_9206
CT04_10729;1001.peg.10729;gfam_9206
CBS495_07936;1002.peg.7936;gfam_9206
CBS130_00687;1003.peg.687;gfam_9206
CBS127_09055;1004.peg.9055;gfam_9206
CBS168_08921;1005.peg.8921;gfam_9206
CS_03650;0004.peg.3650;gfam_9208
CT04_10807;1001.peg.10807;gfam_9208
CBS495_07131;1002.peg.7131;gfam_9208
CBS130_08825;1003.peg.8825;gfam_9208
Cob_02377;0003.peg.2375;gfam_9216
CS_12706;0004.peg.12706;gfam_9216
CT04_11171;1001.peg.11171;gfam_9216
CBS495_04634;1002.peg.4634;gfam_9216
CBS130_08015;1003.peg.8015;gfam_9216
CBS127_00118;1004.peg.118;gfam_9216
CBS168_01471;1005.peg.1471;gfam_9216
GLRG_09148T0;0001.peg.9148;gfam_9222
Cob_02269;0003.peg.2267;gfam_9222
CS_12694;0004.peg.12694;gfam_9222
CT04_11164;1001.peg.11164;gfam_9222
CBS495_04657;1002.peg.4657;gfam_9222
CBS130_08038;1003.peg.8038;gfam_9222
CBS127_00141;1004.peg.141;gfam_9222
CBS168_01494;1005.peg.1494;gfam_9222
CH063_15142T0;0005.peg.15142;gfam_9222
GLRG_09163T0;0001.peg.9163;gfam_9224
CGGC5_11062;0002.peg.11022;gfam_9224
CS_05220;0004.peg.5220;gfam_9224
CH063_05891T0;0005.peg.5891;gfam_9224
CT04_11589;1001.peg.11589;gfam_9224
CBS495_10720;1002.peg.10720;gfam_9224
CBS130_08052;1003.peg.8052;gfam_9224
CBS127_03633;1004.peg.3633;gfam_9224
CBS168_01508;1005.peg.1508;gfam_9224
CGGC5_15026;0002.peg.14952;gfam_9226
CH063_06497T0;0005.peg.6497;gfam_9226
CT04_07076;1001.peg.7076;gfam_9226
CBS495_00718;1002.peg.718;gfam_9226
CBS130_11925;1003.peg.11925;gfam_9226
CBS127_09710;1004.peg.9710;gfam_9226
CBS168_11927;1005.peg.11927;gfam_9226
CS_05924;0004.peg.5924;gfam_9226
GLRG_09234T0;0001.peg.9234;gfam_9231
CT04_12031;1001.peg.12031;gfam_9231
CBS495_12988;1002.peg.12988;gfam_9231
CBS130_06958;1003.peg.6958;gfam_9231
CBS127_08037;1004.peg.8037;gfam_9231
CBS168_08017;1005.peg.8017;gfam_9231
GLRG_09240T0;0001.peg.9240;gfam_9232
CS_07246;0004.peg.7246;gfam_9232
CT04_04423;1001.peg.4423;gfam_9232
CBS495_08799;1002.peg.8799;gfam_9232
CBS130_06953;1003.peg.6953;gfam_9232
CBS127_08042;1004.peg.8042;gfam_9232
CBS168_08022;1005.peg.8022;gfam_9232
CGGC5_1712;0002.peg.1708;gfam_9232
CH063_11940T0;0005.peg.11940;gfam_9232
Cob_06680;0003.peg.6676;gfam_9236
CH063_10877T0;0005.peg.10877;gfam_9236
CGGC5_11977;0002.peg.11934;gfam_9236
CS_10286;0004.peg.10286;gfam_9236
CT04_05608;1001.peg.5608;gfam_9236
CBS495_07954;1002.peg.7954;gfam_9236
CBS130_00705;1003.peg.705;gfam_9236
CBS127_09073;1004.peg.9073;gfam_9236
CBS168_08903;1005.peg.8903;gfam_9236
CGGC5_4355;0002.peg.4344;gfam_9238
CGGC5_1145;0002.peg.1143;gfam_9239
Cob_01898;0003.peg.1896;gfam_9239
CS_00101;0004.peg.101;gfam_9239
CT04_07994;1001.peg.7994;gfam_9239
CBS495_01842;1002.peg.1842;gfam_9239
CBS130_03690;1003.peg.3690;gfam_9239
CBS127_07563;1004.peg.7563;gfam_9239
CBS168_03284;1005.peg.3284;gfam_9239
GLRG_09304T0;0001.peg.9304;gfam_9244
CGGC5_14809;0002.peg.14736;gfam_9244
CT04_02100;1001.peg.2100;gfam_9244
CBS495_01334;1002.peg.1334;gfam_9244
CBS130_07371;1003.peg.7371;gfam_9244
CBS127_12370;1004.peg.12370;gfam_9244
CBS168_04590;1005.peg.4590;gfam_9244
GLRG_09307T0;0001.peg.9307;gfam_9246
CGGC5_14555;0002.peg.14485;gfam_9246
CS_02416;0004.peg.2416;gfam_9246
CH063_04834T0;0005.peg.4834;gfam_9246
CT04_02089;1001.peg.2089;gfam_9246
CBS495_01338;1002.peg.1338;gfam_9246
CBS130_07367;1003.peg.7367;gfam_9246
CBS127_12366;1004.peg.12366;gfam_9246
CBS168_04594;1005.peg.4594;gfam_9246
GLRG_09313T0;0001.peg.9313;gfam_9248
Cob_01884;0003.peg.1882;gfam_9248
CS_02407;0004.peg.2407;gfam_9248
CH063_15967T0;0005.peg.15967;gfam_9248
CT04_11154;1001.peg.11154;gfam_9248
CBS495_01345;1002.peg.1345;gfam_9248
CBS130_07360;1003.peg.7360;gfam_9248
CBS127_12359;1004.peg.12359;gfam_9248
CBS168_04601;1005.peg.4601;gfam_9248
GLRG_09386T0;0001.peg.9386;gfam_9253
CGGC5_12807;0002.peg.12760;gfam_9253
CT04_11241;1001.peg.11241;gfam_9253
CBS495_03203;1002.peg.3203;gfam_9253
CBS130_09936;1003.peg.9936;gfam_9253
CBS127_00821;1004.peg.821;gfam_9253
CBS168_01330;1005.peg.1330;gfam_9253
GLRG_09417T0;0001.peg.9417;gfam_9257
CGGC5_7564;0002.peg.7538;gfam_9257
Cob_01173;0003.peg.1172;gfam_9257
CS_01482;0004.peg.1482;gfam_9257
CT04_02448;1001.peg.2448;gfam_9257
CBS495_03173;1002.peg.3173;gfam_9257
CBS130_03486;1003.peg.3486;gfam_9257
CBS127_00791;1004.peg.791;gfam_9257
CBS168_01360;1005.peg.1360;gfam_9257
CGGC5_12364;0002.peg.12319;gfam_9258
CS_01959;0004.peg.1959;gfam_9258
CH063_15217T0;0005.peg.15217;gfam_9258
CT04_02431;1001.peg.2431;gfam_9258
CBS495_03426;1002.peg.3426;gfam_9258
CBS130_03476;1003.peg.3476;gfam_9258
CBS127_09958;1004.peg.9958;gfam_9258
CBS168_01370;1005.peg.1370;gfam_9258
CH063_06148T0;0005.peg.6148;gfam_9259
GLRG_09452T0;0001.peg.9452;gfam_9261
CS_01927;0004.peg.1927;gfam_9261
CH063_15170T0;0005.peg.15170;gfam_9261
CBS495_03457;1002.peg.3457;gfam_9261
CBS130_03446;1003.peg.3446;gfam_9261
GLRG_09472T0;0001.peg.9472;gfam_9264
CGGC5_373;0002.peg.372;gfam_9264
Cob_04203;0003.peg.4201;gfam_9264
CT04_09618;1001.peg.9618;gfam_9264
CBS495_07623;1002.peg.7623;gfam_9264
CBS130_05733;1003.peg.5733;gfam_9264
CBS127_10373;1004.peg.10373;gfam_9264
CBS168_04812;1005.peg.4812;gfam_9264
GLRG_09474T0;0001.peg.9474;gfam_9265
CGGC5_14454;0002.peg.14384;gfam_9265
Cob_04812;0003.peg.4810;gfam_9265
CS_08879;0004.peg.8879;gfam_9265
CGGC5_2708;0002.peg.2702;gfam_9269
Cob_03744;0003.peg.3742;gfam_9272
CS_08866;0004.peg.8866;gfam_9272
CH063_03355T0;0005.peg.3355;gfam_9272
CT04_11066;1001.peg.11066;gfam_9272
CGGC5_9030;0002.peg.8999;gfam_9273
CS_08865;0004.peg.8865;gfam_9273
CH063_03354T0;0005.peg.3354;gfam_9273
CT04_02297;1001.peg.2297;gfam_9273
CBS495_05278;1002.peg.5278;gfam_9273
CBS130_11751;1003.peg.11751;gfam_9273
CBS127_06632;1004.peg.6632;gfam_9273
CBS168_02301;1005.peg.2301;gfam_9273
GLRG_09519T0;0001.peg.9519;gfam_9276
CH063_06615T0;0005.peg.6615;gfam_9276
GLRG_09534T0;0001.peg.9534;gfam_9279
CGGC5_7713;0002.peg.7686;gfam_9280
CS_10943;0004.peg.10943;gfam_9280
CH063_01869T0;0005.peg.1869;gfam_9280
CT04_06202;1001.peg.6202;gfam_9280
CBS495_10274;1002.peg.10274;gfam_9280
CBS130_06965;1003.peg.6965;gfam_9280
CBS127_08030;1004.peg.8030;gfam_9280
CBS168_11662;1005.peg.11662;gfam_9280
CGGC5_7723;0002.peg.7696;gfam_9287
CGGC5_7739;0002.peg.7712;gfam_9288
GLRG_09704T0;0001.peg.9704;gfam_9293
CGGC5_10449;0002.peg.10409;gfam_9293
Cob_05592;0003.peg.5589;gfam_9293
CS_03171;0004.peg.3171;gfam_9293
CT04_03650;1001.peg.3650;gfam_9293
CBS495_05542;1002.peg.5542;gfam_9293
CBS130_02552;1003.peg.2552;gfam_9293
CBS127_02835;1004.peg.2835;gfam_9293
CBS168_08270;1005.peg.8270;gfam_9293
GLRG_09732T0;0001.peg.9732;gfam_9295
CGGC5_4653;0002.peg.4641;gfam_9295
CS_03148;0004.peg.3148;gfam_9295
CT04_03693;1001.peg.3693;gfam_9295
CBS495_05520;1002.peg.5520;gfam_9295
CBS130_02576;1003.peg.2576;gfam_9295
CBS127_02859;1004.peg.2859;gfam_9295
CBS168_02879;1005.peg.2879;gfam_9295
Cob_03017;0003.peg.3015;gfam_9296
CGGC5_711;0002.peg.710;gfam_9296
CS_00349;0004.peg.349;gfam_9296
CT04_11955;1001.peg.11955;gfam_9296
CBS495_07653;1002.peg.7653;gfam_9296
CBS130_10130;1003.peg.10130;gfam_9296
CBS127_07405;1004.peg.7405;gfam_9296
CBS168_07702;1005.peg.7702;gfam_9296
CH063_13231T0;0005.peg.13231;gfam_9296
GLRG_09740T0;0001.peg.9740;gfam_9297
CT04_11397;1001.peg.11397;gfam_9297
CBS495_05515;1002.peg.5515;gfam_9297
CBS130_02581;1003.peg.2581;gfam_9297
CBS168_02874;1005.peg.2874;gfam_9297
GLRG_09780T0;0001.peg.9780;gfam_9299
CS_09794;0004.peg.9794;gfam_9299
CT04_00782;1001.peg.782;gfam_9299
CBS495_12004;1002.peg.12004;gfam_9299
CBS130_00593;1003.peg.593;gfam_9299
CBS127_10739;1004.peg.10739;gfam_9299
CBS168_02779;1005.peg.2779;gfam_9299
GLRG_00991T0;0001.peg.991;gfam_9306
CS_03543;0004.peg.3543;gfam_9306
CH063_15975T0;0005.peg.15975;gfam_9306
CT04_11857;1001.peg.11857;gfam_9306
CBS495_03331;1002.peg.3331;gfam_9306
CBS130_04660;1003.peg.4660;gfam_9306
CBS127_00509;1004.peg.509;gfam_9306
CBS168_07845;1005.peg.7845;gfam_9306
Cob_05815;0003.peg.5812;gfam_9306
GLRG_09912T0;0001.peg.9912;gfam_9307
CGGC5_3018;0002.peg.3011;gfam_9307
Cob_02991;0003.peg.2989;gfam_9307
CS_09390;0004.peg.9390;gfam_9307
CT04_12325;1001.peg.12325;gfam_9307
CBS495_00364;1002.peg.364;gfam_9307
CBS130_07343;1003.peg.7343;gfam_9307
CBS127_05189;1004.peg.5189;gfam_9307
CBS168_00364;1005.peg.364;gfam_9307
GLRG_09960T0;0001.peg.9960;gfam_9309
Cob_08535;0003.peg.8531;gfam_9309
CS_12626;0004.peg.12626;gfam_9309
CH063_12154T0;0005.peg.12154;gfam_9309
CT04_04549;1001.peg.4549;gfam_9309
CBS495_05109;1002.peg.5109;gfam_9309
CBS130_10688;1003.peg.10688;gfam_9309
CBS127_10177;1004.peg.10177;gfam_9309
CBS168_04271;1005.peg.4271;gfam_9309
CGGC5_10052;0002.peg.10014;gfam_9316
Cob_00736;0003.peg.736;gfam_9316
CS_03189;0004.peg.3189;gfam_9316
CH063_07957T0;0005.peg.7957;gfam_9316
CT04_03689;1001.peg.3689;gfam_9316
CBS495_05559;1002.peg.5559;gfam_9316
CBS130_02535;1003.peg.2535;gfam_9316
CBS127_02818;1004.peg.2818;gfam_9316
CBS168_08253;1005.peg.8253;gfam_9316
CGGC5_10074;0002.peg.10036;gfam_9318
Cob_00742;0003.peg.742;gfam_9318
CS_03182;0004.peg.3182;gfam_9318
CH063_15996T0;0005.peg.15996;gfam_9318
CBS495_05552;1002.peg.5552;gfam_9318
CBS130_02542;1003.peg.2542;gfam_9318
CBS168_08260;1005.peg.8260;gfam_9318
CT04_05861;1001.peg.5861;gfam_9319
CBS495_00574;1002.peg.574;gfam_9319
CBS130_00811;1003.peg.811;gfam_9319
CBS127_10671;1004.peg.10671;gfam_9319
CGGC5_10157;0002.peg.10118;gfam_9320
Cob_12119;0003.peg.12114;gfam_9320
CS_00495;0004.peg.495;gfam_9320
CH063_07111T0;0005.peg.7111;gfam_9320
CT04_05008;1001.peg.5008;gfam_9320
CBS495_11405;1002.peg.11405;gfam_9320
CBS130_06052;1003.peg.6052;gfam_9320
CBS127_10271;1004.peg.10271;gfam_9320
CBS168_06173;1005.peg.6173;gfam_9320
Cob_08482;0003.peg.8478;gfam_9325
CS_11072;0004.peg.11072;gfam_9328
CH063_09082T0;0005.peg.9082;gfam_9328
CGGC5_10433;0002.peg.10393;gfam_9330
Cob_00878;0003.peg.877;gfam_9330
CS_11019;0004.peg.11019;gfam_9330
CGGC5_11589;0002.peg.11546;gfam_9330
CT04_03146;1001.peg.3146;gfam_9330
CBS495_10801;1002.peg.10801;gfam_9330
CBS130_04035;1003.peg.4035;gfam_9330
CBS127_10604;1004.peg.10604;gfam_9330
CBS168_12266;1005.peg.12266;gfam_9330
CGGC5_10697;0002.peg.10657;gfam_9332
Cob_09816;0003.peg.9812;gfam_9332
CS_02932;0004.peg.2932;gfam_9332
CT04_06814;1001.peg.6814;gfam_9332
CBS495_06667;1002.peg.6667;gfam_9332
CBS130_08473;1003.peg.8473;gfam_9332
CBS127_03827;1004.peg.3827;gfam_9332
CBS168_03390;1005.peg.3390;gfam_9332
CGGC5_10764;0002.peg.10724;gfam_9333
Cob_09803;0003.peg.9799;gfam_9333
CS_02948;0004.peg.2948;gfam_9333
CH063_03293T0;0005.peg.3293;gfam_9333
CT04_06789;1001.peg.6789;gfam_9333
CBS495_06684;1002.peg.6684;gfam_9333
CBS130_08490;1003.peg.8490;gfam_9333
CBS127_03845;1004.peg.3845;gfam_9333
CBS168_03408;1005.peg.3408;gfam_9333
CGGC5_10860;0002.peg.10820;gfam_9336
CH063_04177T0;0005.peg.4177;gfam_9336
CT04_11120;1001.peg.11120;gfam_9336
CBS495_10233;1002.peg.10233;gfam_9336
CBS130_08156;1003.peg.8156;gfam_9336
CBS127_04549;1004.peg.4549;gfam_9336
CBS168_10117;1005.peg.10117;gfam_9336
CGGC5_10969;0002.peg.10929;gfam_9339
Cob_03622;0003.peg.3620;gfam_9339
CS_06571;0004.peg.6571;gfam_9339
CH063_11640T0;0005.peg.11640;gfam_9339
CT04_08418;1001.peg.8418;gfam_9339
CBS495_06399;1002.peg.6399;gfam_9339
CBS130_05012;1003.peg.5012;gfam_9339
CBS127_01141;1004.peg.1141;gfam_9339
CBS168_05282;1005.peg.5282;gfam_9339
CGGC5_11140;0002.peg.11099;gfam_9340
Cob_11434;0003.peg.11430;gfam_9340
CS_06268;0004.peg.6268;gfam_9340
CT04_07287;1001.peg.7287;gfam_9340
CBS495_11096;1002.peg.11096;gfam_9340
CBS130_03539;1003.peg.3539;gfam_9340
CBS127_03936;1004.peg.3936;gfam_9340
CBS168_05084;1005.peg.5084;gfam_9340
CGGC5_11187;0002.peg.11145;gfam_9341
Cob_02561;0003.peg.2559;gfam_9341
CS_12167;0004.peg.12167;gfam_9341
CH063_07292T0;0005.peg.7292;gfam_9341
CT04_06024;1001.peg.6024;gfam_9341
CBS495_08589;1002.peg.8589;gfam_9341
CBS130_11808;1003.peg.11808;gfam_9341
CBS127_08911;1004.peg.8911;gfam_9341
CBS168_12465;1005.peg.12465;gfam_9341
CGGC5_11377;0002.peg.11334;gfam_9345
Cob_11137;0003.peg.11133;gfam_9345
CS_09463;0004.peg.9463;gfam_9345
CT04_03022;1001.peg.3022;gfam_9345
CBS495_01526;1002.peg.1526;gfam_9345
CBS130_06263;1003.peg.6263;gfam_9345
CBS127_02668;1004.peg.2668;gfam_9345
CBS168_00600;1005.peg.600;gfam_9345
CGGC5_11625;0002.peg.11582;gfam_9349
Cob_07678;0003.peg.7674;gfam_9349
CBS130_09998;1003.peg.9998;gfam_9349
CGGC5_11737;0002.peg.11694;gfam_9352
Cob_13367;0003.peg.13362;gfam_9352
CS_12930;0004.peg.12930;gfam_9352
CH063_10006T0;0005.peg.10006;gfam_9352
CT04_02173;1001.peg.2173;gfam_9352
CBS495_10621;1002.peg.10621;gfam_9352
CBS130_09740;1003.peg.9740;gfam_9352
CBS127_11439;1004.peg.11439;gfam_9352
CBS168_09403;1005.peg.9403;gfam_9352
CH063_08434T0;0005.peg.8434;gfam_9354
CGGC5_12198;0002.peg.12154;gfam_9358
Cob_04827;0003.peg.4825;gfam_9358
CS_02931;0004.peg.2931;gfam_9358
CH063_07889T0;0005.peg.7889;gfam_9358
CT04_06805;1001.peg.6805;gfam_9358
CBS495_06666;1002.peg.6666;gfam_9358
CBS130_08472;1003.peg.8472;gfam_9358
CBS127_03826;1004.peg.3826;gfam_9358
CBS168_03389;1005.peg.3389;gfam_9358
CGGC5_12257;0002.peg.12213;gfam_9359
CS_06283;0004.peg.6283;gfam_9359
CH063_14681T0;0005.peg.14681;gfam_9359
CT04_07286;1001.peg.7286;gfam_9359
CBS495_11110;1002.peg.11110;gfam_9359
CBS130_03553;1003.peg.3553;gfam_9359
CBS127_03922;1004.peg.3922;gfam_9359
CBS168_05098;1005.peg.5098;gfam_9359
Cob_11444;0003.peg.11440;gfam_9360
CH063_06211T0;0005.peg.6211;gfam_9360
CS_06284;0004.peg.6284;gfam_9360
CT04_07285;1001.peg.7285;gfam_9360
CBS495_11111;1002.peg.11111;gfam_9360
CBS130_03554;1003.peg.3554;gfam_9360
CBS127_03921;1004.peg.3921;gfam_9360
CBS168_05099;1005.peg.5099;gfam_9360
CGGC5_12388;0002.peg.12343;gfam_9363
Cob_06763;0003.peg.6759;gfam_9363
CS_09657;0004.peg.9657;gfam_9363
CH063_14272T0;0005.peg.14272;gfam_9363
CT04_06533;1001.peg.6533;gfam_9363
CBS495_10556;1002.peg.10556;gfam_9363
CBS130_07043;1003.peg.7043;gfam_9363
CBS127_02121;1004.peg.2121;gfam_9363
CBS168_10543;1005.peg.10543;gfam_9363
CGGC5_12392;0002.peg.12347;gfam_9364
Cob_06759;0003.peg.6755;gfam_9364
CS_09653;0004.peg.9653;gfam_9364
CT04_06548;1001.peg.6548;gfam_9364
CBS495_10560;1002.peg.10560;gfam_9364
CBS130_07047;1003.peg.7047;gfam_9364
CBS127_02125;1004.peg.2125;gfam_9364
CBS168_10547;1005.peg.10547;gfam_9364
CGGC5_12659;0002.peg.12612;gfam_9370
Cob_00530;0003.peg.530;gfam_9370
CS_11186;0004.peg.11186;gfam_9370
CH063_08052T0;0005.peg.8052;gfam_9370
CT04_10578;1001.peg.10578;gfam_9370
CBS495_00142;1002.peg.142;gfam_9370
CBS130_02647;1003.peg.2647;gfam_9370
CBS127_04173;1004.peg.4173;gfam_9370
CBS168_00143;1005.peg.143;gfam_9370
CGGC5_12759;0002.peg.12712;gfam_9374
Cob_10489;0003.peg.10485;gfam_9374
CS_03130;0004.peg.3130;gfam_9374
CT04_12277;1001.peg.12277;gfam_9374
CBS495_05503;1002.peg.5503;gfam_9374
CBS130_02593;1003.peg.2593;gfam_9374
CBS127_02877;1004.peg.2877;gfam_9374
CBS168_02862;1005.peg.2862;gfam_9374
Cob_06107;0003.peg.6104;gfam_9375
CS_05970;0004.peg.5970;gfam_9375
CT04_05865;1001.peg.5865;gfam_9375
CBS495_00591;1002.peg.591;gfam_9375
CBS130_00826;1003.peg.826;gfam_9375
CBS127_10688;1004.peg.10688;gfam_9375
CBS168_01073;1005.peg.1073;gfam_9375
CGGC5_12768;0002.peg.12721;gfam_9376
Cob_01804;0003.peg.1802;gfam_9376
CS_11581;0004.peg.11581;gfam_9376
CH063_07097T0;0005.peg.7097;gfam_9376
CT04_12761;1001.peg.12760;gfam_9376
CBS495_10971;1002.peg.10971;gfam_9376
CBS130_01535;1003.peg.1535;gfam_9376
CBS127_04943;1004.peg.4943;gfam_9376
CBS168_10915;1005.peg.10915;gfam_9376
CGGC5_1278;0002.peg.1276;gfam_9377
Cob_00991;0003.peg.990;gfam_9377
CS_02869;0004.peg.2869;gfam_9377
CT04_04722;1001.peg.4722;gfam_9377
CBS495_11651;1002.peg.11651;gfam_9377
CBS130_03769;1003.peg.3769;gfam_9377
CBS127_11586;1004.peg.11586;gfam_9377
CBS168_05399;1005.peg.5399;gfam_9377
CGGC5_12829;0002.peg.12782;gfam_9379
CS_11334;0004.peg.11334;gfam_9379
CT04_03520;1001.peg.3520;gfam_9379
CBS495_11170;1002.peg.11170;gfam_9379
CBS130_06709;1003.peg.6709;gfam_9379
CBS127_08199;1004.peg.8199;gfam_9379
CBS168_08437;1005.peg.8437;gfam_9379
CGGC5_13077;0002.peg.13029;gfam_9381
CS_11469;0004.peg.11469;gfam_9381
CT04_10129;1001.peg.10129;gfam_9381
CBS495_06076;1002.peg.6076;gfam_9381
CBS130_02249;1003.peg.2249;gfam_9381
CBS127_04856;1004.peg.4856;gfam_9381
CBS168_09145;1005.peg.9145;gfam_9381
CH063_14322T0;0005.peg.14322;gfam_9381
CGGC5_13202;0002.peg.13151;gfam_9384
Cob_11754;0003.peg.11749;gfam_9384
CH063_07496T0;0005.peg.7496;gfam_9384
CT04_09570;1001.peg.9570;gfam_9384
CBS495_02787;1002.peg.2787;gfam_9384
CBS130_07975;1003.peg.7975;gfam_9384
CBS127_07187;1004.peg.7187;gfam_9384
CBS168_09674;1005.peg.9674;gfam_9384
CGGC5_13233;0002.peg.13182;gfam_9385
CS_07378;0004.peg.7378;gfam_9385
CGGC5_388;0002.peg.387;gfam_9385
CH063_08781T0;0005.peg.8781;gfam_9385
CT04_06574;1001.peg.6574;gfam_9385
CBS495_07286;1002.peg.7286;gfam_9385
CBS130_01725;1003.peg.1725;gfam_9385
CBS127_00950;1004.peg.950;gfam_9385
CBS168_01201;1005.peg.1201;gfam_9385
CGGC5_13372;0002.peg.13319;gfam_9388
CS_00803;0004.peg.803;gfam_9388
CH063_13836T0;0005.peg.13836;gfam_9388
CT04_08969;1001.peg.8969;gfam_9388
CBS495_04534;1002.peg.4534;gfam_9388
CBS130_07568;1003.peg.7568;gfam_9388
CBS127_01882;1004.peg.1882;gfam_9388
CBS168_05636;1005.peg.5636;gfam_9388
Cob_06008;0003.peg.6005;gfam_9388
CGGC5_13646;0002.peg.13588;gfam_9396
Cob_00385;0003.peg.385;gfam_9396
CS_12301;0004.peg.12301;gfam_9396
CT04_01699;1001.peg.1699;gfam_9396
CBS495_02221;1002.peg.2221;gfam_9396
CBS130_05932;1003.peg.5932;gfam_9396
CBS127_03043;1004.peg.3043;gfam_9396
CBS168_02185;1005.peg.2185;gfam_9396
CGGC5_14105;0002.peg.14039;gfam_9402
Cob_11384;0003.peg.11380;gfam_9402
CS_09444;0004.peg.9444;gfam_9402
CT04_06666;1001.peg.6666;gfam_9402
CBS495_05125;1002.peg.5125;gfam_9402
CBS130_12844;1003.peg.12844;gfam_9402
CBS127_06691;1004.peg.6691;gfam_9402
CBS168_12449;1005.peg.12449;gfam_9402
CGGC5_14115;0002.peg.14049;gfam_9404
Cob_05893;0003.peg.5890;gfam_9404
CGGC5_14195;0002.peg.14129;gfam_9406
Cob_04416;0003.peg.4414;gfam_9406
CS_00563;0004.peg.563;gfam_9406
CH063_08202T0;0005.peg.8202;gfam_9406
CT04_09823;1001.peg.9823;gfam_9406
CBS495_05437;1002.peg.5437;gfam_9406
CBS130_02077;1003.peg.2077;gfam_9406
CBS127_07513;1004.peg.7513;gfam_9406
CBS168_12293;1005.peg.12293;gfam_9406
CGGC5_14212;0002.peg.14146;gfam_9407
Cob_06006;0003.peg.6003;gfam_9407
CS_09926;0004.peg.9926;gfam_9407
Cob_05257;0003.peg.5254;gfam_9409
CS_03622;0004.peg.3622;gfam_9409
CH063_02010T0;0005.peg.2010;gfam_9409
CT04_06962;1001.peg.6962;gfam_9409
CGGC5_14361;0002.peg.14293;gfam_9410
Cob_09681;0003.peg.9677;gfam_9410
CS_12367;0004.peg.12367;gfam_9410
CT04_00222;1001.peg.222;gfam_9410
CBS495_02088;1002.peg.2088;gfam_9410
CBS130_06156;1003.peg.6156;gfam_9410
CBS127_00760;1004.peg.760;gfam_9410
CBS168_08673;1005.peg.8673;gfam_9410
CGGC5_14370;0002.peg.14302;gfam_9412
Cob_09687;0003.peg.9683;gfam_9412
CS_12373;0004.peg.12373;gfam_9412
CH063_09726T0;0005.peg.9726;gfam_9412
CT04_06410;1001.peg.6410;gfam_9412
CGGC5_14568;0002.peg.14498;gfam_9415
Cob_12967;0003.peg.12962;gfam_9415
CS_04584;0004.peg.4584;gfam_9415
CT04_04829;1001.peg.4829;gfam_9415
CBS495_03132;1002.peg.3132;gfam_9415
